Employee_Id,Full_Name,Age,Education_Level,Hire_Date,Exit_Date,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Store_Location,Store_Location_Latitude,Store_Location_Longitude,Store_Id,Manager_Id,Manager_Name,Manager_Status,Is_Active,Tenure_Days,Exit_YearMonth,Age_Group
EMP001726,Raymond Curry,31,Bachelor's,2017-05-27,,Store Operations,Sales Associate,Associate,Full-time,28747.5,New York,40.7128,-74.006,STR025,EMP000053,Rebecca Valencia,Manager,True,2775,,Millennial
EMP001727,Leah Lee,37,Bachelor's,2021-11-08,,Store Operations,Cashier,Entry,Full-time,27094.22,Baltimore,39.2904,-76.6122,STR013,EMP002493,Eric Williams,Manager,True,1149,,Millennial
EMP001728,Michael White,27,Bachelor's,2019-02-15,,Store Operations,Sales Associate,Associate,Full-time,39960.36,Los Angeles,34.0522,-118.2437,STR094,EMP000121,Jamie Walton,Manager,True,2146,,Millennial
EMP001729,Megan Decker,27,Bachelor's,2020-11-14,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,28325.73,San Diego,32.7157,-117.1611,STR088,EMP000240,Briana Murray,Manager,True,1508,,Millennial
EMP001730,Brent Garcia,31,High School,2021-01-26,,Store Operations,Cashier,Entry,Full-time,28152.19,Philadelphia,39.9526,-75.1652,STR035,EMP000520,Michael Johnson,Manager,True,1435,,Millennial
EMP001731,Daniel Campbell,24,Bachelor's,2018-01-13,,Store Operations,Cashier,Entry,Full-time,25062.54,Dallas,32.7767,-96.797,STR022,EMP000767,Tamara Riddle,Manager,True,2544,,Gen Z
EMP001732,Alexander Davis,41,Bachelor's,2020-01-23,,Store Operations,Cashier,Entry,Full-time,28238.96,Boston,42.3601,-71.0589,STR062,EMP001026,Brandon Kelly,Manager,True,1804,,Gen X
EMP001733,Mary Houston,29,High School,2020-09-26,,Store Operations,Sales Associate,Associate,Full-time,34324.5,Nashville,36.1627,-86.7816,STR022,EMP001447,Sonya Jackson,Manager,True,1557,,Millennial
EMP001734,Margaret Erickson,30,High School,2021-01-16,,Store Operations,Cashier,Entry,Full-time,26260.83,Columbus,39.9612,-82.9988,STR090,EMP001680,Zachary Santiago,Manager,True,1445,,Millennial
EMP001735,Scott Anderson,37,Bachelor's,2018-12-02,,Store Operations,Cashier,Entry,Full-time,23307.1,San Antonio,29.4241,-98.4936,STR016,EMP002585,Kara Rogers,Senior Manager,True,2221,,Millennial
EMP001736,Stephanie Knight,24,Master's,2018-11-08,2022-02-01,Store Operations,Cashier,Entry,Full-time,30866.04,Nashville,36.1627,-86.7816,STR089,EMP002163,Mr. William Ward,Manager,False,1181,2022-02,Gen Z
EMP001737,Stephanie Dominguez,41,Master's,2021-08-15,,Store Operations,Shift Supervisor,Supervisor,Full-time,50096.12,Charlotte,35.2271,-80.8431,STR092,EMP002827,Amanda Wright,Manager,True,1234,,Gen X
EMP001738,John Mayer,41,High School,2021-11-22,,Store Operations,Cashier,Entry,Full-time,23946.23,Charlotte,35.2271,-80.8431,STR063,EMP001131,Michelle Walls,Executive,True,1135,,Gen X
EMP001739,Tammy Hill,22,High School,2020-06-24,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,24309.83,Philadelphia,39.9526,-75.1652,STR086,EMP002456,Jennifer Moore,Executive,True,1651,,Gen Z
EMP001740,Steven Carrillo,57,High School,2017-08-11,,Store Operations,Sales Associate,Associate,Full-time,32969.56,Los Angeles,34.0522,-118.2437,STR004,EMP000529,Melissa Bishop,Senior Manager,True,2699,,Gen X
EMP001741,Christopher Jones,30,High School,2021-10-22,,Store Operations,Sales Associate,Associate,Part-time,22758.27,Austin,30.2672,-97.7431,STR127,EMP001305,Tina Walter,Senior Manager,True,1166,,Millennial
EMP001742,Janet Cook,23,Master's,2020-03-29,,Store Operations,Cashier,Entry,Full-time,29336.14,San Antonio,29.4241,-98.4936,STR072,EMP001823,Nicholas Fitzgerald,Senior Manager,True,1738,,Gen Z
EMP001743,Tyler Baker,42,Bachelor's,2021-04-12,,Store Operations,Cashier,Entry,Full-time,29693.05,Seattle,47.6062,-122.3321,STR139,EMP002436,Miranda Murray,Senior Manager,True,1359,,Gen X
EMP001744,John Mcfarland,42,High School,2020-01-28,2020-04-30,Store Operations,Cashier,Entry,Contractor,24321.34,Charlotte,35.2271,-80.8431,STR004,EMP002712,Scott Meza,Senior Manager,False,93,2020-04,Gen X
EMP001745,Cassandra Vasquez,29,Master's,2021-02-18,,Store Operations,Cashier,Entry,Full-time,26161.54,Nashville,36.1627,-86.7816,STR125,EMP000121,Jamie Walton,Manager,True,1412,,Millennial
EMP001746,Randy Robinson,36,PhD,2020-06-09,,Store Operations,Cashier,Entry,Seasonal,10725.38,Boston,42.3601,-71.0589,STR150,EMP000240,Briana Murray,Manager,True,1666,,Millennial
EMP001747,Susan Baldwin,33,Master's,2019-02-04,,Store Operations,Cashier,Entry,Seasonal,8876.77,Philadelphia,39.9526,-75.1652,STR015,EMP000520,Michael Johnson,Manager,True,2157,,Millennial
EMP001748,Benjamin Duncan,28,High School,2019-09-01,,Store Operations,Sales Associate,Associate,Full-time,31117.76,Seattle,47.6062,-122.3321,STR080,EMP000767,Tamara Riddle,Manager,True,1948,,Millennial
EMP001749,Jeremy Mosley,35,High School,2021-10-02,,Store Operations,Cashier,Entry,Part-time,17761.74,Phoenix,33.4484,-112.074,STR115,EMP001026,Brandon Kelly,Manager,True,1186,,Millennial
EMP001750,Martin Fitzpatrick,34,High School,2019-05-01,,Store Operations,Cashier,Entry,Full-time,23371.1,Portland,45.5152,-122.6784,STR049,EMP001224,Raymond Quinn,Manager,True,2071,,Millennial
EMP001751,Deborah Graves,45,High School,2015-04-03,2018-10-20,Store Operations,Sales Associate,Associate,Seasonal,13769.49,Columbus,39.9612,-82.9988,STR112,EMP001447,Sonya Jackson,Manager,False,1296,2018-10,Gen X
EMP001752,Laura Robertson,21,Bachelor's,2021-12-09,,Store Operations,Cashier,Entry,Contractor,26567.22,Portland,45.5152,-122.6784,STR104,EMP001680,Zachary Santiago,Manager,True,1118,,Gen Z
EMP001753,Katherine Graham,25,High School,2020-03-22,,Store Operations,Cashier,Entry,Full-time,22121.21,Houston,29.7604,-95.3698,STR050,EMP002163,Mr. William Ward,Manager,True,1745,,Gen Z
EMP001754,Priscilla Floyd,34,Master's,2013-01-16,,Store Operations,Sales Associate,Associate,Part-time,18536.65,Seattle,47.6062,-122.3321,STR137,EMP002493,Eric Williams,Manager,True,4367,,Millennial
EMP001755,April Finley,44,High School,2015-10-08,,Store Operations,Sales Associate,Associate,Full-time,39710.49,Austin,30.2672,-97.7431,STR116,EMP002827,Amanda Wright,Manager,True,3372,,Gen X
EMP001756,Karen Bradley,23,PhD,2019-04-12,,Store Operations,Cashier,Entry,Full-time,30015.37,Austin,30.2672,-97.7431,STR060,EMP001131,Michelle Walls,Executive,True,2090,,Gen Z
EMP001757,Heather Maldonado,27,Bachelor's,2020-01-09,,Store Operations,Cashier,Entry,Part-time,18957.46,Denver,39.7392,-104.9903,STR132,EMP002456,Jennifer Moore,Executive,True,1818,,Millennial
EMP001758,Mark Benjamin,34,Bachelor's,2019-01-28,,Store Operations,Cashier,Entry,Full-time,26878.54,San Antonio,29.4241,-98.4936,STR060,EMP000529,Melissa Bishop,Senior Manager,True,2164,,Millennial
EMP001759,Joseph Woodward,44,High School,2012-01-04,,Store Operations,Cashier,Entry,Part-time,13858.42,Phoenix,33.4484,-112.074,STR133,EMP000529,Melissa Bishop,Senior Manager,True,4745,,Gen X
EMP001760,Joe Miranda,30,High School,2019-02-14,,Store Operations,Cashier,Entry,Full-time,27479.59,Chicago,41.8781,-87.6298,STR099,EMP001305,Tina Walter,Senior Manager,True,2147,,Millennial
EMP001761,Cassandra Williams,37,PhD,2021-11-27,,Store Operations,Cashier,Entry,Seasonal,10617.51,Philadelphia,39.9526,-75.1652,STR103,EMP001823,Nicholas Fitzgerald,Senior Manager,True,1130,,Millennial
EMP001762,Connor Dominguez,29,Bachelor's,2019-10-01,,Store Operations,Cashier,Entry,Full-time,30443.57,Fort Worth,32.7555,-97.3308,STR112,EMP002436,Miranda Murray,Senior Manager,True,1918,,Millennial
EMP001763,Lydia Howard,32,Bachelor's,2020-07-04,,Store Operations,Cashier,Entry,Part-time,13788.5,Detroit,42.3314,-83.0458,STR060,EMP002585,Kara Rogers,Senior Manager,True,1641,,Millennial
EMP001764,Mark Moss,22,Bachelor's,2020-05-15,,Store Operations,Sales Associate,Associate,Part-time,20315.34,San Antonio,29.4241,-98.4936,STR049,EMP002684,David James,Senior Manager,True,1691,,Gen Z
EMP001765,Corey Cortez,33,Master's,2020-06-05,,Store Operations,Sales Associate,Associate,Full-time,29800.58,Philadelphia,39.9526,-75.1652,STR103,EMP002712,Scott Meza,Senior Manager,True,1670,,Millennial
EMP001766,Katherine Brown,38,High School,2017-03-08,,Store Operations,Sales Associate,Associate,Full-time,31896.11,Memphis,35.1495,-90.049,STR116,EMP000053,Rebecca Valencia,Manager,True,2855,,Millennial
EMP001767,Elizabeth Ferguson,41,Bachelor's,2020-07-05,,Store Operations,Cashier,Entry,Full-time,29373.57,Portland,45.5152,-122.6784,STR080,EMP000121,Jamie Walton,Manager,True,1640,,Gen X
EMP001768,Joann Forbes,36,Some College,2021-02-19,2022-11-27,Store Operations,Sales Associate,Associate,Seasonal,13484.89,Jacksonville,30.3322,-81.6557,STR096,EMP002456,Jennifer Moore,Executive,False,646,2022-11,Millennial
EMP001769,Anthony French,36,Master's,2019-01-14,,Store Operations,Cashier,Entry,Full-time,25758.88,San Jose,37.3382,-121.8863,STR141,EMP000240,Briana Murray,Manager,True,2178,,Millennial
EMP001770,Bruce Roman,37,Master's,2019-06-01,,Store Operations,Sales Associate,Associate,Full-time,32733.72,Austin,30.2672,-97.7431,STR055,EMP000520,Michael Johnson,Manager,True,2040,,Millennial
EMP001771,Judy Gregory,32,Master's,2019-02-22,,Store Operations,Cashier,Entry,Full-time,26594.47,Memphis,35.1495,-90.049,STR102,EMP000767,Tamara Riddle,Manager,True,2139,,Millennial
EMP001772,Brittany Riley,28,Master's,2021-09-13,,Store Operations,Sales Associate,Associate,Full-time,37420.2,Charlotte,35.2271,-80.8431,STR058,EMP001026,Brandon Kelly,Manager,True,1205,,Millennial
EMP001773,Amanda Thomas,39,High School,2019-06-14,,Store Operations,Cashier,Entry,Full-time,30920.85,Memphis,35.1495,-90.049,STR031,EMP001224,Raymond Quinn,Manager,True,2027,,Millennial
EMP001774,Kaitlin Hardin,32,High School,2021-07-16,2022-01-12,Store Operations,Cashier,Entry,Full-time,31553.35,Portland,45.5152,-122.6784,STR005,EMP001447,Sonya Jackson,Manager,False,180,2022-01,Millennial
EMP001775,Michael Anderson,29,High School,2016-06-20,2020-02-25,Store Operations,Cashier,Entry,Full-time,29869.03,New York,40.7128,-74.006,STR117,EMP001680,Zachary Santiago,Manager,False,1345,2020-02,Millennial
EMP001776,Anthony Parker,26,High School,2018-08-08,,Store Operations,Sales Associate,Associate,Full-time,31784.88,Jacksonville,30.3322,-81.6557,STR049,EMP002163,Mr. William Ward,Manager,True,2337,,Millennial
EMP001777,Joy Jackson,36,Master's,2021-08-24,,Store Operations,Sales Associate,Associate,Full-time,36257.62,Nashville,36.1627,-86.7816,STR042,EMP002493,Eric Williams,Manager,True,1225,,Millennial
EMP001778,Sabrina Rodriguez,29,Some College,2016-11-23,,Store Operations,Cashier,Entry,Part-time,15825.62,Los Angeles,34.0522,-118.2437,STR110,EMP002827,Amanda Wright,Manager,True,2960,,Millennial
EMP001779,Robert Walker PhD,23,High School,2019-09-16,,Store Operations,Sales Associate,Associate,Part-time,18633.63,Los Angeles,34.0522,-118.2437,STR145,EMP001131,Michelle Walls,Executive,True,1933,,Gen Z
EMP001780,Robert Hendrix,34,High School,2020-02-29,,Store Operations,Cashier,Entry,Full-time,30408.72,Dallas,32.7767,-96.797,STR066,EMP001131,Michelle Walls,Executive,True,1767,,Millennial
EMP001781,Erika Daugherty,36,Bachelor's,2020-04-23,,Store Operations,Sales Associate,Associate,Part-time,17076.67,San Jose,37.3382,-121.8863,STR147,EMP001305,Tina Walter,Senior Manager,True,1713,,Millennial
EMP001782,Brenda Copeland,33,High School,2020-08-28,,Store Operations,Cashier,Entry,Full-time,31017.62,New York,40.7128,-74.006,STR107,EMP001823,Nicholas Fitzgerald,Senior Manager,True,1586,,Millennial
EMP001783,Pamela Watkins,37,High School,2020-06-03,,Store Operations,Cashier,Entry,Full-time,26614.77,San Diego,32.7157,-117.1611,STR036,EMP002436,Miranda Murray,Senior Manager,True,1672,,Millennial
EMP001784,Bryan Thomas,34,Bachelor's,2020-07-07,2020-11-11,Store Operations,Sales Associate,Associate,Full-time,35646.42,Nashville,36.1627,-86.7816,STR127,EMP002585,Kara Rogers,Senior Manager,False,127,2020-11,Millennial
EMP001785,Michael Tran,42,Bachelor's,2019-03-31,,Store Operations,Sales Associate,Associate,Part-time,21547.35,Austin,30.2672,-97.7431,STR137,EMP002684,David James,Senior Manager,True,2102,,Gen X
EMP001786,Timothy Williams,26,High School,2020-09-16,,Store Operations,Cashier,Entry,Full-time,30951.18,Louisville,38.2527,-85.7585,STR096,EMP002456,Jennifer Moore,Executive,True,1567,,Millennial
EMP001787,Ryan Salazar,31,Bachelor's,2014-03-08,,Store Operations,Cashier,Entry,Part-time,17020.02,San Diego,32.7157,-117.1611,STR082,EMP002712,Scott Meza,Senior Manager,True,3951,,Millennial
EMP001788,Alexis Tucker,23,High School,2021-06-28,,Store Operations,Sales Associate,Associate,Seasonal,14146.88,Jacksonville,30.3322,-81.6557,STR003,EMP000053,Rebecca Valencia,Manager,True,1282,,Gen Z
EMP001789,Christopher Davis,39,High School,2014-05-12,2021-02-28,Store Operations,Sales Associate,Associate,Full-time,28799.82,Portland,45.5152,-122.6784,STR031,EMP000121,Jamie Walton,Manager,False,2484,2021-02,Millennial
EMP001790,Stacie Butler,32,High School,2021-06-16,,Store Operations,Sales Associate,Associate,Full-time,34220.9,Portland,45.5152,-122.6784,STR143,EMP000240,Briana Murray,Manager,True,1294,,Millennial
EMP001791,Patricia Schwartz,44,Bachelor's,2014-12-16,2015-11-20,Store Operations,Sales Associate,Associate,Full-time,29802.03,San Antonio,29.4241,-98.4936,STR128,EMP000520,Michael Johnson,Manager,False,339,2015-11,Gen X
EMP001792,Mark Mills,36,High School,2021-06-18,,Store Operations,Cashier,Entry,Full-time,29374.34,Detroit,42.3314,-83.0458,STR139,EMP000767,Tamara Riddle,Manager,True,1292,,Millennial
EMP001793,Todd Bishop,29,Bachelor's,2019-04-04,,Store Operations,Sales Associate,Associate,Part-time,20488.0,Philadelphia,39.9526,-75.1652,STR136,EMP001026,Brandon Kelly,Manager,True,2098,,Millennial
EMP001794,Christopher Porter,23,Bachelor's,2019-01-04,,Store Operations,Sales Associate,Associate,Full-time,36162.73,Detroit,42.3314,-83.0458,STR051,EMP001224,Raymond Quinn,Manager,True,2188,,Gen Z
EMP001795,Lori Patton,34,Some College,2013-08-25,2017-10-04,Store Operations,Sales Associate,Associate,Part-time,17100.04,Jacksonville,30.3322,-81.6557,STR027,EMP001447,Sonya Jackson,Manager,False,1501,2017-10,Millennial
EMP001796,Aaron Young,51,High School,2021-11-22,,Store Operations,Cashier,Entry,Full-time,22847.92,Charlotte,35.2271,-80.8431,STR088,EMP001680,Zachary Santiago,Manager,True,1135,,Gen X
EMP001797,Joseph Davis,25,PhD,2021-08-11,,Store Operations,Cashier,Entry,Full-time,29163.23,Austin,30.2672,-97.7431,STR110,EMP002163,Mr. William Ward,Manager,True,1238,,Gen Z
EMP001798,Philip Fernandez,34,High School,2021-11-14,,Store Operations,Cashier,Entry,Full-time,22720.84,Houston,29.7604,-95.3698,STR001,EMP002493,Eric Williams,Manager,True,1143,,Millennial
EMP001799,Randy Hopkins,29,High School,2020-02-27,2021-09-16,Store Operations,Cashier,Entry,Seasonal,9085.03,Austin,30.2672,-97.7431,STR148,EMP001305,Tina Walter,Senior Manager,False,567,2021-09,Millennial
EMP001800,Cory Hogan,28,Master's,2019-12-24,,Store Operations,Sales Associate,Associate,Part-time,16887.18,San Antonio,29.4241,-98.4936,STR031,EMP002827,Amanda Wright,Manager,True,1834,,Millennial
EMP001801,Tracy Wells,22,Bachelor's,2020-01-22,,Store Operations,Cashier,Entry,Full-time,31565.01,Los Angeles,34.0522,-118.2437,STR002,EMP000529,Melissa Bishop,Senior Manager,True,1805,,Gen Z
EMP001802,Michael Williams,34,Master's,2019-06-11,,Store Operations,Cashier,Entry,Full-time,29375.08,Chicago,41.8781,-87.6298,STR139,EMP001823,Nicholas Fitzgerald,Senior Manager,True,2030,,Millennial
EMP001803,Dominique Hamilton,21,Some College,2021-05-08,,Store Operations,Cashier,Entry,Part-time,15319.51,Baltimore,39.2904,-76.6122,STR126,EMP002436,Miranda Murray,Senior Manager,True,1333,,Gen Z
EMP001804,Robert Chang,42,Bachelor's,2020-01-19,,Store Operations,Cashier,Entry,Full-time,24965.36,Phoenix,33.4484,-112.074,STR147,EMP002585,Kara Rogers,Senior Manager,True,1808,,Gen X
EMP001805,Patrick Buckley,30,Master's,2019-05-25,,Store Operations,Cashier,Entry,Seasonal,10198.81,Seattle,47.6062,-122.3321,STR001,EMP002684,David James,Senior Manager,True,2047,,Millennial
EMP001806,Richard Washington,21,High School,2021-12-09,2024-12-02,Store Operations,Sales Associate,Associate,Part-time,22377.51,Columbus,39.9612,-82.9988,STR125,EMP002712,Scott Meza,Senior Manager,False,1089,2024-12,Gen Z
EMP001807,Steven Griffith,21,Bachelor's,2021-09-13,,Store Operations,Cashier,Entry,Part-time,17168.22,Detroit,42.3314,-83.0458,STR036,EMP000053,Rebecca Valencia,Manager,True,1205,,Gen Z
EMP001808,Erika Gonzalez,39,Some College,2019-12-30,2024-02-29,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37777.93,Detroit,42.3314,-83.0458,STR124,EMP000121,Jamie Walton,Manager,False,1522,2024-02,Millennial
EMP001809,Erika Maxwell,46,Master's,2021-02-16,,Store Operations,Cashier,Entry,Full-time,23741.09,Austin,30.2672,-97.7431,STR128,EMP000240,Briana Murray,Manager,True,1414,,Gen X
EMP001810,Brent Rojas,28,Some College,2021-08-01,,Store Operations,Sales Associate,Associate,Full-time,29180.75,Dallas,32.7767,-96.797,STR055,EMP000520,Michael Johnson,Manager,True,1248,,Millennial
EMP001811,Jaime Walker,22,High School,2020-04-26,,Store Operations,Cashier,Entry,Full-time,28603.03,New York,40.7128,-74.006,STR074,EMP000767,Tamara Riddle,Manager,True,1710,,Gen Z
EMP001812,John Zamora,21,PhD,2021-01-12,,Store Operations,Cashier,Entry,Full-time,29643.73,Chicago,41.8781,-87.6298,STR110,EMP001026,Brandon Kelly,Manager,True,1449,,Gen Z
EMP001813,Timothy Gibson,23,Bachelor's,2019-07-16,,Store Operations,Cashier,Entry,Full-time,24650.46,Memphis,35.1495,-90.049,STR026,EMP001224,Raymond Quinn,Manager,True,1995,,Gen Z
EMP001814,Chad Cortez,25,High School,2020-10-14,,Store Operations,Cashier,Entry,Part-time,13325.67,Denver,39.7392,-104.9903,STR075,EMP001447,Sonya Jackson,Manager,True,1539,,Gen Z
EMP001815,Vanessa Harris,23,Bachelor's,2019-06-12,,Store Operations,Cashier,Entry,Full-time,22821.72,Louisville,38.2527,-85.7585,STR031,EMP001680,Zachary Santiago,Manager,True,2029,,Gen Z
EMP001816,Michael Brown,34,Some College,2020-01-07,,Store Operations,Cashier,Entry,Full-time,31678.6,Denver,39.7392,-104.9903,STR144,EMP002163,Mr. William Ward,Manager,True,1820,,Millennial
EMP001817,Samuel Ellis,39,High School,2019-11-05,,Store Operations,Sales Associate,Associate,Contractor,34699.87,Philadelphia,39.9526,-75.1652,STR023,EMP002493,Eric Williams,Manager,True,1883,,Millennial
EMP001818,Greg Tanner,27,Some College,2019-10-23,2021-08-29,Store Operations,Cashier,Entry,Seasonal,11876.89,Houston,29.7604,-95.3698,STR038,EMP002827,Amanda Wright,Manager,False,676,2021-08,Millennial
EMP001819,Rachel Little,27,Bachelor's,2020-04-14,,Store Operations,Cashier,Entry,Full-time,28246.64,Detroit,42.3314,-83.0458,STR059,EMP001131,Michelle Walls,Executive,True,1722,,Millennial
EMP001820,Carolyn Cordova,38,High School,2020-02-29,2020-06-14,Store Operations,Shift Supervisor,Supervisor,Full-time,48874.91,Philadelphia,39.9526,-75.1652,STR059,EMP002456,Jennifer Moore,Executive,False,106,2020-06,Millennial
EMP001821,Angelica Vincent,26,Bachelor's,2021-10-23,,Store Operations,Cashier,Entry,Part-time,14434.12,San Jose,37.3382,-121.8863,STR066,EMP001131,Michelle Walls,Executive,True,1165,,Millennial
EMP001822,Zachary Vargas PhD,36,Master's,2016-01-24,,Store Operations,Sales Associate,Associate,Part-time,17673.98,Seattle,47.6062,-122.3321,STR129,EMP000529,Melissa Bishop,Senior Manager,True,3264,,Millennial
EMP001823,Nicholas Fitzgerald,42,Bachelor's,2019-11-16,,Store Operations,Regional Operations Manager,Senior_Manager,Full-time,104600.52,Dallas,32.7767,-96.797,STR083,EMP002456,Jennifer Moore,Executive,True,1872,,Gen X
EMP001824,Garrett Riley,29,Master's,2021-08-14,,Store Operations,Cashier,Entry,Full-time,29746.34,Fort Worth,32.7555,-97.3308,STR114,EMP002712,Scott Meza,Senior Manager,True,1235,,Millennial
EMP001825,Leslie Hernandez,30,High School,2020-06-20,,Store Operations,Cashier,Entry,Full-time,28439.04,Memphis,35.1495,-90.049,STR050,EMP001305,Tina Walter,Senior Manager,True,1655,,Millennial
EMP001826,Abigail Baird,29,High School,2021-02-26,2022-05-21,Store Operations,Sales Associate,Associate,Full-time,34363.63,Fort Worth,32.7555,-97.3308,STR019,EMP001823,Nicholas Fitzgerald,Senior Manager,False,449,2022-05,Millennial
