Employee_id,Full_Name,Age,Age_Group,Education_Level,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Manager_Id,Store_Id,Hire_Date,Exit_Date,Is_Active,Tenure_Days
EMP001669,Susan Torres,23,Gen Z,High School,Store Operations,Sales Associate,Associate,Part-time,17637.83984375,EMP001680,STR064,2019-07-05,NULL,1,2006
EMP001670,Jessica Haas,27,Millennial,High School,Store Operations,Cashier,Entry,Full-time,30174.5,EMP002163,STR124,2021-05-01,NULL,1,1340
EMP001671,Brandon Smith,24,Gen Z,Bachelor's,Store Operations,Cashier,Entry,Full-time,25806.23046875,EMP002493,STR081,2021-11-09,NULL,1,1148
EMP001672,Mrs. Bethany Phillips,41,Gen X,PhD,Store Operations,Cashier,Entry,Full-time,30779.740234375,EMP002827,STR089,2020-07-28,NULL,1,1617
EMP001673,Joshua Brown,32,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,38416.6796875,EMP001131,STR067,2021-10-18,NULL,1,1170
EMP001674,Samantha Howard,48,Gen X,High School,Store Operations,Sales Associate,Associate,Seasonal,15068.4404296875,EMP001131,STR066,2021-05-22,2021-10-16,0,147
EMP001675,Sharon Young,22,Gen Z,Master's,Store Operations,Sales Associate,Associate,Full-time,37480.37109375,EMP002456,STR091,2021-01-31,NULL,1,1430
EMP001676,Jennifer Flores,32,Millennial,Bachelor's,Store Operations,Shift Supervisor,Supervisor,Part-time,28490.529296875,EMP000529,STR026,2021-08-05,NULL,1,1244
EMP001677,James Gardner,30,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,22809.189453125,EMP001305,STR076,2021-06-23,NULL,1,1287
EMP001678,Karen Lopez,43,Gen X,Bachelor's,Store Operations,Cashier,Entry,Part-time,15617.8798828125,EMP002456,STR096,2018-09-09,2023-01-19,0,1593
EMP001679,Tim Larsen,45,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,18049.380859375,EMP001823,STR115,2020-11-07,NULL,1,1515
EMP001680,Zachary Santiago,36,Millennial,Bachelor's,Store Operations,Store Manager,Manager,Full-time,75848.53125,EMP002436,STR045,2018-05-13,NULL,1,2424
EMP001681,Benjamin Smith,29,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,32153.19921875,EMP002585,STR129,2019-06-17,NULL,1,2024
EMP001682,Katelyn Kim,23,Gen Z,High School,Store Operations,Cashier,Entry,Seasonal,12702.4404296875,EMP000767,STR122,2019-12-13,2022-12-22,0,1105
EMP001683,Angela May MD,46,Gen X,Some College,Store Operations,Sales Associate,Associate,Full-time,35691.66015625,EMP000767,STR122,2019-09-17,NULL,1,1932
EMP001684,Richard Munoz,40,Millennial,Bachelor's,Store Operations,Cashier,Entry,Seasonal,12089.919921875,EMP002684,STR112,2019-01-31,2022-10-01,0,1339
EMP001685,Christopher Hicks,37,Millennial,Some College,Store Operations,Sales Associate,Associate,Contractor,32549.330078125,EMP002712,STR024,2020-12-22,NULL,1,1470
EMP001686,Joanna Kelly,45,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,38344.171875,EMP000121,STR124,2021-10-25,NULL,1,1163
EMP001687,Larry Lane,25,Gen Z,Some College,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,48841.359375,EMP000240,STR145,2020-01-05,NULL,1,1822
EMP001688,Cynthia Shaw,33,Millennial,High School,Store Operations,Cashier,Entry,Full-time,26870.619140625,EMP000520,STR029,2020-04-21,NULL,1,1715
EMP001689,Joshua Richardson,40,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,35275.0390625,EMP001026,STR092,2016-08-03,NULL,1,3072
EMP001690,Laura Bush,25,Gen Z,Some College,Store Operations,Cashier,Entry,Full-time,29648.099609375,EMP001224,STR050,2018-07-07,2023-10-15,0,1926
EMP001691,John Vaughn,42,Gen X,Some College,Store Operations,Shift Supervisor,Supervisor,Full-time,45147.1015625,EMP001447,STR141,2014-05-07,NULL,1,3891
EMP001692,Nicholas Terrell,36,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,27025.66015625,EMP001026,STR007,2014-01-20,NULL,1,3998
EMP001693,Dr. Julie Miller,25,Gen Z,Some College,Store Operations,Cashier,Entry,Full-time,25986.630859375,EMP001680,STR023,2021-09-27,NULL,1,1191
EMP001694,Ann Kennedy,27,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,23463.740234375,EMP002163,STR100,2021-09-25,NULL,1,1193
EMP001695,Toni Miller,45,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,25675.33984375,EMP002493,STR043,2021-10-20,NULL,1,1168
EMP001696,Rebecca Edwards,49,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,17290.83984375,EMP002827,STR118,2020-11-25,NULL,1,1497
EMP001697,Greg Osborne,40,Millennial,High School,Store Operations,Cashier,Entry,Full-time,22258.119140625,EMP000529,STR095,2020-02-15,NULL,1,1781
EMP001698,Jose Harrison,38,Millennial,Master's,Store Operations,Sales Associate,Associate,Part-time,17773.19921875,EMP001305,STR098,2018-04-08,NULL,1,2459
EMP001699,Jennifer Yu,28,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,18978.689453125,EMP001823,STR046,2021-09-07,NULL,1,1211
EMP001700,Donna Johnson,33,Millennial,Master's,Store Operations,Sales Associate,Associate,Part-time,20756.609375,EMP000121,STR119,2020-01-19,NULL,1,1808
EMP001701,Nicole Acosta,39,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,31658.220703125,EMP002436,STR109,2019-09-09,NULL,1,1940
EMP001702,Amy Kennedy,38,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,33189.96875,EMP002585,STR055,2020-08-28,2022-11-14,0,808
EMP001703,Anthony Mooney,40,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,31741.7890625,EMP002684,STR047,2021-07-18,NULL,1,1262
EMP001704,Lori Mitchell,40,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,27061.419921875,EMP002712,STR014,2018-09-01,NULL,1,2313
EMP001705,Jonathan York,33,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,15837.0703125,EMP000053,STR101,2016-02-25,NULL,1,3232
EMP001706,Casey Campbell,33,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,29267.98046875,EMP000240,STR094,2021-10-15,NULL,1,1173
EMP001707,Alexis Rodriguez,37,Millennial,Master's,Store Operations,Cashier,Entry,Full-time,28408.259765625,EMP000520,STR115,2013-11-15,NULL,1,4064
EMP001708,Kevin Hernandez,29,Millennial,High School,Store Operations,Cashier,Entry,Full-time,24160.380859375,EMP001224,STR100,2020-06-07,2022-04-08,0,670
EMP001709,Robert Green,22,Gen Z,High School,Store Operations,Cashier,Entry,Full-time,28195.880859375,EMP001823,STR083,2021-05-05,NULL,1,1336
EMP001710,Kari Lloyd,42,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,28502.009765625,EMP001447,STR011,2020-04-17,NULL,1,1719
EMP001711,Grace Miller,40,Millennial,Master's,Store Operations,Cashier,Entry,Seasonal,9408.099609375,EMP001680,STR045,2021-06-20,NULL,1,1290
EMP001712,Timothy Moore,29,Millennial,High School,Store Operations,Sales Associate,Associate,Contractor,31609.8203125,EMP002163,STR065,2021-10-17,NULL,1,1171
EMP001713,Wyatt Townsend II,33,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,37369.140625,EMP002493,STR091,2020-08-20,NULL,1,1594
EMP001714,Mark Clark,50,Gen X,High School,Store Operations,Cashier,Entry,Full-time,26598,EMP002827,STR105,2017-10-24,NULL,1,2625
EMP001715,Haley May,33,Millennial,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,35872.4609375,EMP001131,STR104,2020-04-28,NULL,1,1708
EMP001716,Audrey Jackson,30,Millennial,High School,Store Operations,Cashier,Entry,Part-time,19169.19921875,EMP002456,STR103,2018-01-28,NULL,1,2529
EMP001717,Eric Reese,40,Millennial,High School,Store Operations,Cashier,Entry,Full-time,22577.810546875,EMP001305,STR148,2020-09-04,NULL,1,1579
EMP001718,Kim James,31,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,36340.421875,EMP001224,STR044,2021-12-29,NULL,1,1098
EMP001719,Karen Thomas,34,Millennial,High School,Store Operations,Cashier,Entry,Part-time,19102.0703125,EMP000529,STR048,2018-10-07,NULL,1,2277
EMP001720,Alexandra Ho,43,Gen X,High School,Store Operations,Cashier,Entry,Full-time,24391.80078125,EMP002436,STR054,2018-08-11,NULL,1,2334
EMP001721,Michael Nixon,39,Millennial,High School,Store Operations,Shift Supervisor,Supervisor,Full-time,44560.48828125,EMP002585,STR095,2021-10-19,NULL,1,1169
EMP001722,Amanda Hardin,38,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,13928.3095703125,EMP002684,STR094,2012-02-08,NULL,1,4710
EMP001723,Tina Reynolds,26,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,31639.30078125,EMP002712,STR056,2021-04-18,NULL,1,1353
EMP001724,Shannon Rogers,24,Gen Z,Some College,Store Operations,Sales Associate,Associate,Full-time,29212.55078125,EMP002684,STR068,2021-11-16,NULL,1,1141
EMP001725,Brett Pena,28,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,28921.609375,EMP000053,STR142,2021-10-04,NULL,1,1184
EMP001726,Raymond Curry,31,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,28747.5,EMP000053,STR025,2017-05-27,NULL,1,2775
EMP001727,Leah Lee,37,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,27094.220703125,EMP002493,STR013,2021-11-08,NULL,1,1149
EMP001728,Michael White,27,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,39960.359375,EMP000121,STR094,2019-02-15,NULL,1,2146
EMP001729,Megan Decker,27,Millennial,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,28325.73046875,EMP000240,STR088,2020-11-14,NULL,1,1508
EMP001730,Brent Garcia,31,Millennial,High School,Store Operations,Cashier,Entry,Full-time,28152.189453125,EMP000520,STR035,2021-01-26,NULL,1,1435
EMP001731,Daniel Campbell,24,Gen Z,Bachelor's,Store Operations,Cashier,Entry,Full-time,25062.5390625,EMP000767,STR022,2018-01-13,NULL,1,2544
EMP001732,Alexander Davis,41,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,28238.9609375,EMP001026,STR062,2020-01-23,NULL,1,1804
EMP001733,Mary Houston,29,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,34324.5,EMP001447,STR022,2020-09-26,NULL,1,1557
EMP001734,Margaret Erickson,30,Millennial,High School,Store Operations,Cashier,Entry,Full-time,26260.830078125,EMP001680,STR090,2021-01-16,NULL,1,1445
EMP001735,Scott Anderson,37,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,23307.099609375,EMP002585,STR016,2018-12-02,NULL,1,2221
EMP001736,Stephanie Knight,24,Gen Z,Master's,Store Operations,Cashier,Entry,Full-time,30866.0390625,EMP002163,STR089,2018-11-08,2022-02-01,0,1181
EMP001737,Stephanie Dominguez,41,Gen X,Master's,Store Operations,Shift Supervisor,Supervisor,Full-time,50096.12109375,EMP002827,STR092,2021-08-15,NULL,1,1234
EMP001738,John Mayer,41,Gen X,High School,Store Operations,Cashier,Entry,Full-time,23946.23046875,EMP001131,STR063,2021-11-22,NULL,1,1135
EMP001739,Tammy Hill,22,Gen Z,High School,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,24309.830078125,EMP002456,STR086,2020-06-24,NULL,1,1651
EMP001740,Steven Carrillo,57,Gen X,High School,Store Operations,Sales Associate,Associate,Full-time,32969.55859375,EMP000529,STR004,2017-08-11,NULL,1,2699
EMP001741,Christopher Jones,30,Millennial,High School,Store Operations,Sales Associate,Associate,Part-time,22758.26953125,EMP001305,STR127,2021-10-22,NULL,1,1166
EMP001742,Janet Cook,23,Gen Z,Master's,Store Operations,Cashier,Entry,Full-time,29336.140625,EMP001823,STR072,2020-03-29,NULL,1,1738
EMP001743,Tyler Baker,42,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,29693.05078125,EMP002436,STR139,2021-04-12,NULL,1,1359
EMP001744,John Mcfarland,42,Gen X,High School,Store Operations,Cashier,Entry,Contractor,24321.33984375,EMP002712,STR004,2020-01-28,2020-04-30,0,93
EMP001745,Cassandra Vasquez,29,Millennial,Master's,Store Operations,Cashier,Entry,Full-time,26161.5390625,EMP000121,STR125,2021-02-18,NULL,1,1412
EMP001746,Randy Robinson,36,Millennial,PhD,Store Operations,Cashier,Entry,Seasonal,10725.3798828125,EMP000240,STR150,2020-06-09,NULL,1,1666
EMP001747,Susan Baldwin,33,Millennial,Master's,Store Operations,Cashier,Entry,Seasonal,8876.76953125,EMP000520,STR015,2019-02-04,NULL,1,2157
EMP001748,Benjamin Duncan,28,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,31117.759765625,EMP000767,STR080,2019-09-01,NULL,1,1948
EMP001749,Jeremy Mosley,35,Millennial,High School,Store Operations,Cashier,Entry,Part-time,17761.740234375,EMP001026,STR115,2021-10-02,NULL,1,1186
EMP001750,Martin Fitzpatrick,34,Millennial,High School,Store Operations,Cashier,Entry,Full-time,23371.099609375,EMP001224,STR049,2019-05-01,NULL,1,2071
EMP001751,Deborah Graves,45,Gen X,High School,Store Operations,Sales Associate,Associate,Seasonal,13769.490234375,EMP001447,STR112,2015-04-03,2018-10-20,0,1296
EMP001752,Laura Robertson,21,Gen Z,Bachelor's,Store Operations,Cashier,Entry,Contractor,26567.220703125,EMP001680,STR104,2021-12-09,NULL,1,1118
EMP001753,Katherine Graham,25,Gen Z,High School,Store Operations,Cashier,Entry,Full-time,22121.2109375,EMP002163,STR050,2020-03-22,NULL,1,1745
EMP001754,Priscilla Floyd,34,Millennial,Master's,Store Operations,Sales Associate,Associate,Part-time,18536.650390625,EMP002493,STR137,2013-01-16,NULL,1,4367
EMP001755,April Finley,44,Gen X,High School,Store Operations,Sales Associate,Associate,Full-time,39710.48828125,EMP002827,STR116,2015-10-08,NULL,1,3372
EMP001756,Karen Bradley,23,Gen Z,PhD,Store Operations,Cashier,Entry,Full-time,30015.369140625,EMP001131,STR060,2019-04-12,NULL,1,2090
EMP001757,Heather Maldonado,27,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,18957.4609375,EMP002456,STR132,2020-01-09,NULL,1,1818
EMP001758,Mark Benjamin,34,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,26878.5390625,EMP000529,STR060,2019-01-28,NULL,1,2164
EMP001759,Joseph Woodward,44,Gen X,High School,Store Operations,Cashier,Entry,Part-time,13858.419921875,EMP000529,STR133,2012-01-04,NULL,1,4745
EMP001760,Joe Miranda,30,Millennial,High School,Store Operations,Cashier,Entry,Full-time,27479.58984375,EMP001305,STR099,2019-02-14,NULL,1,2147
EMP001761,Cassandra Williams,37,Millennial,PhD,Store Operations,Cashier,Entry,Seasonal,10617.509765625,EMP001823,STR103,2021-11-27,NULL,1,1130
EMP001762,Connor Dominguez,29,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,30443.5703125,EMP002436,STR112,2019-10-01,NULL,1,1918
EMP001763,Lydia Howard,32,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,13788.5,EMP002585,STR060,2020-07-04,NULL,1,1641
EMP001764,Mark Moss,22,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,20315.33984375,EMP002684,STR049,2020-05-15,NULL,1,1691
EMP001765,Corey Cortez,33,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,29800.580078125,EMP002712,STR103,2020-06-05,NULL,1,1670
EMP001766,Katherine Brown,38,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,31896.109375,EMP000053,STR116,2017-03-08,NULL,1,2855
EMP001767,Elizabeth Ferguson,41,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,29373.5703125,EMP000121,STR080,2020-07-05,NULL,1,1640
EMP001768,Joann Forbes,36,Millennial,Some College,Store Operations,Sales Associate,Associate,Seasonal,13484.8896484375,EMP002456,STR096,2021-02-19,2022-11-27,0,646
EMP001769,Anthony French,36,Millennial,Master's,Store Operations,Cashier,Entry,Full-time,25758.880859375,EMP000240,STR141,2019-01-14,NULL,1,2178
EMP001770,Bruce Roman,37,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,32733.720703125,EMP000520,STR055,2019-06-01,NULL,1,2040
EMP001771,Judy Gregory,32,Millennial,Master's,Store Operations,Cashier,Entry,Full-time,26594.470703125,EMP000767,STR102,2019-02-22,NULL,1,2139
EMP001772,Brittany Riley,28,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,37420.19921875,EMP001026,STR058,2021-09-13,NULL,1,1205
EMP001773,Amanda Thomas,39,Millennial,High School,Store Operations,Cashier,Entry,Full-time,30920.849609375,EMP001224,STR031,2019-06-14,NULL,1,2027
EMP001774,Kaitlin Hardin,32,Millennial,High School,Store Operations,Cashier,Entry,Full-time,31553.349609375,EMP001447,STR005,2021-07-16,2022-01-12,0,180
EMP001775,Michael Anderson,29,Millennial,High School,Store Operations,Cashier,Entry,Full-time,29869.029296875,EMP001680,STR117,2016-06-20,2020-02-25,0,1345
EMP001776,Anthony Parker,26,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,31784.880859375,EMP002163,STR049,2018-08-08,NULL,1,2337
EMP001777,Joy Jackson,36,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,36257.62109375,EMP002493,STR042,2021-08-24,NULL,1,1225
EMP001778,Sabrina Rodriguez,29,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,15825.6201171875,EMP002827,STR110,2016-11-23,NULL,1,2960
EMP001779,Robert Walker PhD,23,Gen Z,High School,Store Operations,Sales Associate,Associate,Part-time,18633.630859375,EMP001131,STR145,2019-09-16,NULL,1,1933
EMP001780,Robert Hendrix,34,Millennial,High School,Store Operations,Cashier,Entry,Full-time,30408.720703125,EMP001131,STR066,2020-02-29,NULL,1,1767
EMP001781,Erika Daugherty,36,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,17076.669921875,EMP001305,STR147,2020-04-23,NULL,1,1713
EMP001782,Brenda Copeland,33,Millennial,High School,Store Operations,Cashier,Entry,Full-time,31017.619140625,EMP001823,STR107,2020-08-28,NULL,1,1586
EMP001783,Pamela Watkins,37,Millennial,High School,Store Operations,Cashier,Entry,Full-time,26614.76953125,EMP002436,STR036,2020-06-03,NULL,1,1672
EMP001784,Bryan Thomas,34,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,35646.421875,EMP002585,STR127,2020-07-07,2020-11-11,0,127
EMP001785,Michael Tran,42,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,21547.349609375,EMP002684,STR137,2019-03-31,NULL,1,2102
EMP001786,Timothy Williams,26,Millennial,High School,Store Operations,Cashier,Entry,Full-time,30951.1796875,EMP002456,STR096,2020-09-16,NULL,1,1567
EMP001787,Ryan Salazar,31,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,17020.01953125,EMP002712,STR082,2014-03-08,NULL,1,3951
EMP001788,Alexis Tucker,23,Gen Z,High School,Store Operations,Sales Associate,Associate,Seasonal,14146.8798828125,EMP000053,STR003,2021-06-28,NULL,1,1282
EMP001789,Christopher Davis,39,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,28799.8203125,EMP000121,STR031,2014-05-12,2021-02-28,0,2484
EMP001790,Stacie Butler,32,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,34220.8984375,EMP000240,STR143,2021-06-16,NULL,1,1294
EMP001791,Patricia Schwartz,44,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,29802.029296875,EMP000520,STR128,2014-12-16,2015-11-20,0,339
EMP001792,Mark Mills,36,Millennial,High School,Store Operations,Cashier,Entry,Full-time,29374.33984375,EMP000767,STR139,2021-06-18,NULL,1,1292
EMP001793,Todd Bishop,29,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,20488,EMP001026,STR136,2019-04-04,NULL,1,2098
EMP001794,Christopher Porter,23,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,36162.73046875,EMP001224,STR051,2019-01-04,NULL,1,2188
EMP001795,Lori Patton,34,Millennial,Some College,Store Operations,Sales Associate,Associate,Part-time,17100.0390625,EMP001447,STR027,2013-08-25,2017-10-04,0,1501
EMP001796,Aaron Young,51,Gen X,High School,Store Operations,Cashier,Entry,Full-time,22847.919921875,EMP001680,STR088,2021-11-22,NULL,1,1135
EMP001797,Joseph Davis,25,Gen Z,PhD,Store Operations,Cashier,Entry,Full-time,29163.23046875,EMP002163,STR110,2021-08-11,NULL,1,1238
